flow_id,flow_name,protocol,tx_pkts,rx_pkts,tx_bytes,rx_bytes,delay_mean_ms,delay_p95_ms,jitter_mean_ms,jitter_p95_ms,pdr_pct,plr_pct,ip_throughput_mbps,payload_goodput_mbps,codec_delay_ms,total_e2e_ms,total_e2e_p95_ms,dst_port
1,Comandos,UDP,145019,144941,22622964,22610796,3.66145,11.5,1.23976,2.25,99.9462,0.0537861,0.60905,0.499733,0,3.66145,11.5,6000
2,Telemetria,UDP,18562,18493,4232136,4216404,6.10839,10.5,2.77035,14.75,99.6283,0.371727,0.113581,0.0996322,0,6.10839,10.5,7000
3,Video,UDP,1060590,1059355,1514522520,1512758940,4.17301,0.5,0.115417,0.25,99.8836,0.116445,40.7525,39.9534,35,39.173,35.5,5000
