x,y,z,ap_x,ap_y,ap_tipo,dist_euclid,rssi_dbm,n_rayos,pl_min_db,delayspread_ns,refl_dom,cruces_nlos
0,0,1,-0.2,134.9,1,134.900148257887,-43.2276704903633,17,89.0276704903633,44.3436149250376,0,0
0,20,1,-0.2,134.9,1,114.900174064272,-41.8339259882093,17,87.6339259882093,39.6085847397655,0,0
0,40,1,-0.2,134.9,1,94.9002107479219,-40.1730090446944,15,85.9730090446944,51.3738679422269,0,0
0,60,1,-0.2,134.9,1,74.900267022221,-38.1176246957405,17,83.9176246957405,38.4877523951818,0,0
0,80,1,-0.2,134.9,1,54.9003642975163,-35.4201284950704,24,81.2201284950704,39.509636412981,0,0
0,100,1,-0.2,134.9,1,34.9005730611977,-31.4873984966889,41,77.2873984966889,34.720643683961,0,0
0,120,1,-0.2,134.9,1,14.9013422214242,-24.1112055843801,69,69.9112055843801,30.4360845472031,0,0
