x,y,z,ap_x,ap_y,ap_tipo,dist_euclid,rssi_dbm,n_rayos,pl_min_db,delayspread_ns,refl_dom,cruces_nlos
25.98,104,1,25.9,43.4,1,60.6000528052575,-36.2778258007741,28,82.0778258007741,32.9443821993848,0,0
25.98,106,1,25.9,43.4,1,62.60005111819,-36.5597851670381,18,82.3597851670381,35.0619396209176,0,0
25.98,108,1,25.9,43.4,1,64.6000495355847,-36.8328808875736,13,82.6328808875736,35.6057419350431,0,0
25.98,110,1,25.9,43.4,1,66.6000480480307,-37.0976531664496,15,82.8976531664496,37.5473795330121,0,0
25.98,112,1,25.9,43.4,1,68.6000466472145,-37.3545942902959,14,83.1545942902959,40.018969919704,0,0
25.98,114,1,25.9,43.4,1,70.6000453257645,-37.6041541319723,19,83.4041541319723,49.4742185561651,0,0
25.98,116,1,25.9,43.4,1,72.6000440771216,-37.8467448862261,16,83.6467448862261,47.4197927064849,0,0
25.98,118,1,25.9,43.4,1,74.60004289543,-38.0827451624352,12,83.8827451624352,50.1876617569205,0,0
25.98,120,1,25.9,43.4,1,76.6000417754455,-38.3125035363961,12,84.1125035363961,50.3796245403588,0,0
25.98,122,1,25.9,43.4,1,78.6000407124576,-38.5363416447368,13,84.3363416447368,54.74052494639,0,0
25.98,124,1,25.9,43.4,1,80.6000397022235,-38.7545568908509,14,84.5545568908509,51.8456150810804,0,0
25.98,126,1,25.9,43.4,1,82.600038740911,-38.9674248194372,21,84.7674248194372,51.2354014149295,0,0
25.98,128,1,25.9,43.4,1,84.6000378250506,-39.1752012071791,16,84.9752012071791,51.7067463947239,0,0
25.98,130,1,25.9,43.4,1,86.6000369514933,-39.3781239093296,16,85.1781239093296,58.2368402401575,0,0
25.98,132,1,25.9,43.4,1,88.6000361173741,-39.5764144956168,16,85.3764144956168,58.0179970933986,0,0
25.98,134,1,25.9,43.4,1,90.6000353200814,-39.7702797036687,15,85.5702797036687,57.74224330135,0,0
0,0,1,25.9,-0.3,1,25.9017373934646,-28.9002297195011,70,74.7002297195011,14.7674852710886,0,1
0,2,1,25.9,-0.3,1,26.0019230058086,-28.933711446578,72,74.733711446578,17.4515787089433,0,1
0,4,1,25.9,-0.3,1,26.2545234197843,-47.939676064191,42,93.739676064191,5.89708544589488,3,1
0,6,1,25.9,-0.3,1,26.6552058705237,-60.9980204457941,17,106.798020445794,6.82916643254385,5,1
25.98,0,1,25.9,-0.3,1,0.310483493925201,-1.02687357727837,21,46.8268735772784,2.97209695147739,0,0
