time_s,x,y,station_m,segment_id,nlos_region,serving_hawk,rssi_dbm
85.00,183.70,5.00,188.70,ramal_bp,Transicion-BP,H2,-23.90
86.00,183.70,7.22,190.92,ramal_bp,Transicion-BP,H2,-26.93
87.00,183.70,9.44,193.14,ramal_bp,Transicion-BP,H2,-29.15
88.00,183.70,11.66,195.36,ramal_bp,Transicion-BP,H2,-30.89
89.00,183.70,13.88,197.58,ramal_bp,Transicion-BP,H2,-32.33
90.00,183.70,16.10,199.80,ramal_bp,Transicion-BP,H2,-33.55
91.00,183.70,18.32,202.02,ramal_bp,Transicion-BP,H2,-34.62
92.00,183.70,20.54,204.24,ramal_bp,Transicion-BP,H2,-35.56
93.00,183.70,22.76,206.46,ramal_bp,Transicion-BP,H2,-36.41
94.00,183.70,24.98,208.68,ramal_bp,Transicion-BP,H2,-37.18
95.00,183.70,27.20,210.90,ramal_bp,Transicion-BP,H2,-37.88
96.00,183.70,29.42,213.12,ramal_bp,Transicion-BP,H2,-38.53
97.00,183.70,31.64,215.34,ramal_bp,Transicion-BP,H2,-39.13
98.00,183.70,33.86,217.56,ramal_bp,Transicion-BP,H2,-39.69
99.00,183.70,36.08,219.78,ramal_bp,Transicion-BP,H2,-40.21
100.00,183.70,38.30,222.00,ramal_bp,Transicion-BP,H2,-40.70
101.00,183.70,40.52,224.22,ramal_bp,Transicion-BP,H2,-41.25
102.00,183.70,42.74,226.44,ramal_bp,Transicion-BP,H2,-42.04
103.00,183.70,44.96,228.66,ramal_bp,Transicion-BP,H2,-42.79
104.00,183.70,47.18,230.88,ramal_bp,Transicion-BP,H2,-43.50
105.00,183.70,49.40,233.10,ramal_bp,Transicion-BP,H2,-44.18
106.00,183.70,51.62,235.32,ramal_bp,Transicion-BP,H2,-44.83
107.00,183.70,53.84,237.54,ramal_bp,Transicion-BP,H2,-45.45
108.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
109.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
110.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
111.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
112.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
113.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
114.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
115.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
116.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
117.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
118.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
119.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
120.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
121.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
122.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,H2,-46.00
123.00,183.70,55.74,239.44,ramal_bp,Transicion-BP,H2,-45.96
124.00,183.70,53.52,237.22,ramal_bp,Transicion-BP,H2,-45.36
125.00,183.70,51.30,235.00,ramal_bp,Transicion-BP,H2,-44.73
126.00,183.70,49.08,232.78,ramal_bp,Transicion-BP,H2,-44.08
127.00,183.70,46.86,230.56,ramal_bp,Transicion-BP,H2,-43.40
128.00,183.70,44.64,228.34,ramal_bp,Transicion-BP,H2,-42.68
129.00,183.70,42.42,226.12,ramal_bp,Transicion-BP,H2,-41.93
130.00,183.70,40.20,223.90,ramal_bp,Transicion-BP,H2,-41.13
131.00,183.70,37.98,221.68,ramal_bp,Transicion-BP,H2,-40.63
132.00,183.70,35.76,219.46,ramal_bp,Transicion-BP,H2,-40.14
133.00,183.70,33.54,217.24,ramal_bp,Transicion-BP,H2,-39.61
134.00,183.70,31.32,215.02,ramal_bp,Transicion-BP,H2,-39.04
135.00,183.70,29.10,212.80,ramal_bp,Transicion-BP,H2,-38.44
136.00,183.70,26.88,210.58,ramal_bp,Transicion-BP,H2,-37.78
137.00,183.70,24.66,208.36,ramal_bp,Transicion-BP,H2,-37.07
138.00,183.70,22.44,206.14,ramal_bp,Transicion-BP,H2,-36.29
139.00,183.70,20.22,203.92,ramal_bp,Transicion-BP,H2,-35.43
140.00,183.70,18.00,201.70,ramal_bp,Transicion-BP,H2,-34.47
141.00,183.70,15.78,199.48,ramal_bp,Transicion-BP,H2,-33.39
142.00,183.70,13.56,197.26,ramal_bp,Transicion-BP,H2,-32.13
143.00,183.70,11.34,195.04,ramal_bp,Transicion-BP,H2,-30.66
144.00,183.70,9.12,192.82,ramal_bp,Transicion-BP,H2,-28.86
145.00,183.70,6.90,190.60,ramal_bp,Transicion-BP,H2,-26.56
146.00,183.70,4.68,188.38,ramal_bp,Transicion-BP,H2,-23.36
147.00,183.70,2.46,186.16,ramal_bp,Transicion-BP,H2,-18.05
148.00,183.70,0.24,183.70,LOS2_galeria,Giro-D-RamalBP,H2,-0.62
149.00,185.68,0.00,185.68,LOS2_galeria,Giro-D-RamalBP,H2,-6.26
150.00,187.90,0.00,187.90,LOS2_galeria,Giro-D-RamalBP,H2,-12.46
151.00,190.12,0.00,190.12,LOS2_galeria,Giro-D-RamalBP,H2,-15.96
152.00,192.34,0.00,192.34,LOS2_galeria,Giro-D-RamalBP,H2,-18.41
153.00,194.56,0.00,194.56,LOS2_galeria,LOS,H2,-20.30
154.00,196.78,0.00,196.78,LOS2_galeria,LOS,H2,-21.84
155.00,199.00,0.00,199.00,LOS2_galeria,LOS,H2,-23.13
156.00,201.22,0.00,201.22,LOS2_galeria,LOS,H2,-24.25
