flow_id,flow_name,protocol,tx_pkts,rx_pkts,tx_bytes,rx_bytes,delay_mean_ms,delay_p95_ms,jitter_mean_ms,jitter_p95_ms,pdr_pct,plr_pct,ip_throughput_mbps,payload_goodput_mbps,codec_delay_ms,total_e2e_ms,total_e2e_p95_ms,dst_port
1,Comandos,UDP,145019,144985,22622964,22617660,5.21041,20.5,1.28538,2.25,99.9766,0.0234452,0.609235,0.499885,0,5.21041,20.5,6000
2,Telemetria,UDP,18562,18546,4232136,4228488,5.08473,19.5,3.55718,15.75,99.9138,0.0861976,0.113906,0.0999176,0,5.08473,19.5,7000
3,Video,UDP,1060590,1060590,1514522520,1514522520,0.347493,0.5,0.0843515,0.25,100,0,40.8,40,35,35.3475,35.5,5000
