time_s,x,y,station_m,segment_id,nlos_region,serving_hawk,rssi_dbm
83.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,CardFijo,-53.27
84.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,CardFijo,-53.27
85.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,CardFijo,-53.27
86.00,183.70,55.90,239.60,ramal_bp,Transicion-BP,CardFijo,-53.27
87.00,183.70,55.74,239.44,ramal_bp,Transicion-BP,CardFijo,-53.22
88.00,183.70,52.41,236.11,ramal_bp,Transicion-BP,CardFijo,-52.08
89.00,183.70,49.08,232.78,ramal_bp,Transicion-BP,CardFijo,-50.75
90.00,183.70,45.75,229.45,ramal_bp,Transicion-BP,CardFijo,-49.17
91.00,183.70,42.42,226.12,ramal_bp,Transicion-BP,CardFijo,-47.21
92.00,183.70,39.09,222.79,ramal_bp,Transicion-BP,CardFijo,-44.63
93.00,183.70,35.76,219.46,ramal_bp,Transicion-BP,CardFijo,-40.87
94.00,183.70,32.43,216.13,ramal_bp,Transicion-BP,CardFijo,-33.75
95.00,183.70,29.10,212.80,ramal_bp,Transicion-BP,CardFijo,-26.42
96.00,183.70,25.77,209.47,ramal_bp,Transicion-BP,CardFijo,-38.32
97.00,183.70,22.44,206.14,ramal_bp,Transicion-BP,CardFijo,-43.11
98.00,183.70,19.11,202.81,ramal_bp,Transicion-BP,CardFijo,-46.12
99.00,183.70,15.78,199.48,ramal_bp,Transicion-BP,CardFijo,-48.33
100.00,183.70,12.45,196.15,ramal_bp,Transicion-BP,H2,-47.23
101.00,183.70,9.12,192.82,ramal_bp,Transicion-BP,H2,-44.66
102.00,183.70,5.79,189.49,ramal_bp,Transicion-BP,H2,-40.91
103.00,183.70,2.46,186.16,ramal_bp,Transicion-BP,H2,-33.85
104.00,184.57,0.00,184.57,LOS2_galeria,Giro-D-RamalBP,H2,-26.42
105.00,187.90,0.00,187.90,LOS2_galeria,Giro-D-RamalBP,H2,-38.26
106.00,191.23,0.00,191.23,LOS2_galeria,Giro-D-RamalBP,H2,-43.08
107.00,194.56,0.00,194.56,LOS2_galeria,LOS,H2,-36.10
108.00,197.89,0.00,197.89,LOS2_galeria,LOS,H2,-38.31
109.00,201.22,0.00,201.22,LOS2_galeria,LOS,H2,-40.05
110.00,204.55,0.00,204.55,LOS2_galeria,LOS,H2,-41.48
111.00,207.88,0.00,207.88,LOS2_galeria,LOS,H2,-42.71
112.00,211.21,0.00,211.21,LOS2_galeria,LOS,H2,-43.77
113.00,214.54,0.00,214.54,LOS2_galeria,LOS,H2,-44.71
114.00,217.87,0.00,217.87,LOS2_galeria,LOS,H2,-45.56
115.00,221.20,0.00,221.20,LOS2_galeria,LOS,H2,-46.33
116.00,224.53,0.00,224.53,LOS2_galeria,LOS,H2,-47.16
117.00,227.86,0.00,227.86,LOS2_galeria,LOS,H2,-48.32
118.00,231.19,0.00,231.19,LOS2_galeria,LOS,H2,-49.39
119.00,234.52,0.00,234.52,LOS2_galeria,LOS,H2,-50.40
120.00,237.85,0.00,237.85,LOS2_galeria,LOS,H2,-51.33
121.00,241.18,0.00,241.18,LOS2_galeria,LOS,H2,-52.21
122.00,244.51,0.00,244.51,LOS2_galeria,LOS,H2,-53.05
123.00,247.84,0.00,247.84,LOS2_galeria,LOS,H2,-53.83
124.00,251.17,0.00,251.17,LOS2_galeria,LOS,H3,-54.55
125.00,254.50,0.00,254.50,LOS2_galeria,LOS,H3,-53.80
126.00,257.83,0.00,257.83,LOS2_galeria,LOS,H3,-53.01
127.00,261.16,0.00,261.16,LOS2_galeria,LOS,H3,-52.18
128.00,264.49,0.00,264.49,LOS2_galeria,LOS,H3,-51.29
129.00,267.82,0.00,267.82,LOS2_galeria,LOS,H3,-50.35
130.00,271.15,0.00,271.15,LOS2_galeria,LOS,H3,-49.35
131.00,274.48,0.00,274.48,LOS2_galeria,LOS,H3,-48.27
132.00,277.81,0.00,277.81,LOS2_galeria,LOS,H3,-47.11
133.00,281.14,0.00,281.14,LOS2_galeria,LOS,H3,-46.30
134.00,284.47,0.00,284.47,LOS2_galeria,LOS,H3,-45.53
135.00,287.80,0.00,287.80,LOS2_galeria,LOS,H3,-44.68
136.00,291.13,0.00,291.13,LOS2_galeria,LOS,H3,-43.73
