-27.8,-45.1,-57.4,-61.8,-55.5,-64.4,-69.0,-51.1,-61.6,-70.4,-71.1,-58.3
-25.3,-44.5,-57.1,-61.6,-55.2,-64.1,-68.7,-50.6,-61.2,-70.1,-70.9,-57.8
-21.8,-43.9,-56.9,-61.4,-54.9,-63.8,-68.5,-50.1,-60.8,-69.9,-70.7,-57.2
-15.6,-43.2,-56.6,-61.2,-54.6,-63.4,-68.2,-49.5,-60.3,-69.7,-70.5,-56.7
-14.4,-43.1,-56.6,-61.1,-54.1,-63.4,-68.2,-49.5,-60.3,-69.7,-70.1,-55.8
-20.9,-43.7,-56.8,-61.3,-53.8,-63.7,-68.4,-50.0,-60.7,-69.9,-69.9,-55.2
-24.8,-44.4,-57.1,-61.5,-53.4,-64.0,-68.7,-50.5,-61.1,-70.1,-69.7,-54.6
-27.4,-45.0,-57.4,-61.7,-53.1,-64.4,-68.9,-50.9,-61.5,-70.3,-69.5,-54.0
-29.3,-45.6,-57.6,-61.9,-52.7,-64.7,-69.2,-51.7,-61.9,-70.5,-69.2,-53.3
-30.9,-46.2,-57.9,-62.1,-52.4,-65.0,-69.4,-52.5,-62.3,-70.8,-69.0,-52.5
-32.3,-46.7,-58.1,-62.3,-52.0,-65.3,-69.6,-53.2,-62.7,-71.0,-68.8,-51.8
-33.4,-47.2,-58.4,-62.5,-51.6,-65.6,-69.9,-53.9,-63.0,-71.2,-68.5,-51.0
-34.4,-47.7,-58.6,-62.7,-51.2,-65.9,-70.1,-54.5,-63.4,-71.4,-68.3,-50.5
-35.3,-48.2,-58.8,-62.8,-50.8,-66.2,-70.3,-55.2,-63.7,-71.6,-68.0,-50.0
-36.1,-48.7,-59.1,-63.0,-50.4,-66.5,-70.5,-55.8,-64.1,-71.8,-67.7,-49.5
-36.9,-49.2,-59.3,-63.2,-50.0,-66.8,-70.7,-56.3,-64.4,-72.0,-67.5,-48.9
-37.6,-49.6,-59.1,-63.1,-49.6,-67.1,-71.0,-55.8,-64.1,-71.8,-67.2,-48.3
-38.2,-50.1,-58.9,-62.9,-49.1,-67.4,-71.2,-55.2,-63.8,-71.6,-66.9,-47.6
-38.8,-50.5,-58.6,-62.7,-48.7,-67.6,-71.4,-54.6,-63.4,-71.4,-66.7,-46.9
-39.3,-50.9,-58.4,-62.5,-48.2,-67.9,-71.6,-53.9,-63.1,-71.2,-66.4,-46.2
-39.8,-51.3,-58.1,-62.3,-47.7,-68.1,-71.8,-53.2,-62.7,-71.0,-66.1,-45.3
-40.3,-51.7,-57.9,-62.1,-47.2,-68.4,-72.0,-52.5,-62.3,-70.8,-65.8,-44.3
-41.0,-52.0,-57.6,-62.0,-46.6,-68.6,-72.2,-51.8,-61.9,-70.6,-65.5,-43.2
-41.8,-52.4,-57.4,-61.8,-46.1,-68.9,-72.4,-51.0,-61.5,-70.3,-65.2,-42.0
-42.5,-52.8,-57.1,-61.6,-45.5,-69.1,-72.6,-50.5,-61.1,-70.1,-64.8,-40.5
-43.2,-53.1,-56.8,-61.4,-44.9,-69.4,-72.7,-50.0,-60.7,-69.9,-64.5,-38.7
-43.9,-53.5,-56.6,-61.2,-44.3,-69.6,-72.9,-49.5,-60.3,-69.7,-64.2,-36.3
-71.2,-68.9,-64.5,-61.0,-65.6,-76.8,-74.3,-80.2,-77.9,-73.4,-72.6,-78.9
-44.8,-54.0,-56.6,-60.9,-44.3,-69.9,-73.2,-49.5,-60.3,-69.7,-64.2,-36.3
-45.4,-54.3,-56.8,-60.7,-44.9,-70.2,-73.4,-50.0,-60.7,-69.9,-64.5,-38.7
-45.7,-54.5,-57.0,-60.5,-45.2,-70.3,-73.5,-50.3,-60.9,-70.0,-64.7,-39.6
-46.2,-54.8,-57.2,-60.8,-45.8,-70.5,-73.7,-50.7,-61.3,-70.2,-65.0,-41.3
-46.8,-55.1,-57.5,-61.0,-46.4,-70.7,-73.8,-51.4,-61.7,-70.5,-65.3,-42.6
-47.3,-55.4,-57.8,-61.2,-46.9,-70.9,-74.0,-52.2,-62.1,-70.7,-65.6,-43.8
-47.8,-55.7,-58.0,-61.4,-47.4,-71.1,-74.2,-52.9,-62.5,-70.9,-65.9,-44.8
-48.3,-56.0,-58.3,-61.6,-47.9,-71.3,-74.3,-53.6,-62.9,-71.1,-66.2,-45.7
-48.8,-56.2,-58.5,-61.8,-48.4,-71.6,-74.5,-54.3,-63.2,-71.3,-66.5,-46.6
-48.9,-56.3,-58.6,-61.8,-48.5,-71.6,-74.5,-54.4,-63.3,-71.4,-66.6,-46.7
-48.9,-56.3,-58.6,-61.8,-48.5,-71.6,-74.5,-54.4,-63.3,-71.4,-66.6,-46.7
-48.9,-56.3,-58.6,-61.8,-48.5,-71.6,-74.5,-54.4,-63.3,-71.4,-66.6,-46.7
-48.9,-56.3,-58.6,-61.8,-48.5,-71.6,-74.5,-54.4,-63.3,-71.4,-66.6,-46.7
