0.00,160.43,0.00,160.43,0.00,0.00,25.90,0.00,25.90,-0.30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25.90,-0.30,25.90,0.00,0.00,0.00,0.00,8.00,0.00,20.99,0.00,43.70,0.00,66.41,0.00,89.13,0.00,111.84,0.00,134.85,25.98,134.85,25.98,160.85,25.98,164.85
