2,-18.1065833953241
4,-23.4213725657467
6,-35.5925264082013
8,-37.968804139582
10,-40.0347804907584
12,-40.3217299541871
14,-40.7002874431479
16,-41.1192585192343
18,-41.5525388121852
20,-41.9865565943801
22,-70.7191696523568
24,-55.7643057226164
26,-55.7374906754845
28,NaN
30,NaN
32,-44.3744540628259
34,-44.7282256955934
36,NaN
38,NaN
